,accuracy,checkin,cleanliness,communication,guestSatisfaction,isSuperhost,latitude,location,longitude,numBaths,numBeds,numGuests,numReviews,numRooms,price,rating,roomID,value,bath,private bath,shared bath,Studio,bedroom,Entire home/apt,Private room,Shared room
1469,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.8359058573541347,0.875,0.8614596169994684,0.14285714285714285,0.125,0.3333333333333333,0.04675324675324675,0.125,0.040638606676342524,0.875,0.8996342438512498,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1470,0.875,0.875,0.875,0.875,0.8625,0.0,0.14094495181910816,1.0,0.6424233410907618,0.2857142857142857,0.0,0.2222222222222222,0.06493506493506493,0.125,0.033381712626995644,0.875,0.8727525959087236,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1471,1.0,1.0,1.0,1.0,0.9375,0.0,0.9915553848122727,0.875,0.8393154481921101,0.14285714285714285,0.0,0.2222222222222222,0.09870129870129869,0.125,0.029027576197387515,1.0,0.7233206687676101,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1472,1.0,1.0,1.0,1.0,0.9375,0.0,0.01905568126005619,0.875,0.8061842105811365,0.14285714285714285,0.0,0.2222222222222222,0.0025974025974025974,0.125,0.04354136429608128,1.0,0.7824260333729306,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1473,1.0,1.0,0.875,1.0,0.9500000000000002,1.0,0.07843827215236843,0.875,0.925063742674979,0.14285714285714285,0.25,0.2222222222222222,0.03116883116883117,0.125,0.04499274310595065,1.0,0.03196052058891867,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1474,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.513994452385873,1.0,0.6425944208671126,0.14285714285714285,0.0,0.2222222222222222,0.07012987012987013,0.125,0.052249637155297526,1.0,0.8899799395896943,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1475,0.875,0.875,0.875,0.75,0.825,0.0,0.6427444572181571,0.875,0.23672736034245645,0.14285714285714285,0.125,0.4444444444444444,0.33766233766233766,0.0,0.04354136429608128,0.875,0.3089940233285446,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1476,0.875,0.875,0.875,0.875,0.875,0.0,0.5806962431520333,0.875,0.9653208880208695,0.14285714285714285,0.0,0.3333333333333333,0.6831168831168831,0.125,0.05079825834542816,0.875,0.14907753746737049,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1477,0.875,1.0,0.875,1.0,0.9125000000000001,0.0,0.701600636087278,0.875,0.747661097752939,0.14285714285714285,0.25,0.6666666666666666,0.07532467532467532,0.25,0.05805515239477503,0.875,0.8933512229868958,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1478,1.0,1.0,0.875,1.0,0.925,0.0,0.4442702774680356,0.875,0.09090696091686823,0.14285714285714285,0.0,0.2222222222222222,0.13246753246753246,0.0,0.04644412191582003,0.875,0.49963982891382536,0.875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1479,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.6036253709037283,1.0,0.2443541047588269,0.14285714285714285,0.0,0.2222222222222222,0.05974025974025973,0.125,0.05370101596516691,1.0,0.8324976465288073,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1480,1.0,1.0,1.0,1.0,0.9375,0.0,0.5974506735355476,0.875,0.9584151409990227,0.14285714285714285,0.0,0.1111111111111111,0.2519480519480519,0.125,0.04354136429608128,1.0,0.3903121853629909,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1481,1.0,1.0,1.0,1.0,0.9750000000000001,0.0,0.11384067379646012,1.0,0.9807755342994824,0.14285714285714285,0.0,0.1111111111111111,0.05974025974025973,0.25,0.04354136429608128,1.0,0.7245485971348193,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1482,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.5244547920618174,0.875,0.9367528835024359,0.2857142857142857,0.0,0.1111111111111111,0.2623376623376623,0.125,0.05079825834542816,1.0,0.28588761588732137,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1483,1.0,1.0,1.0,1.0,1.0,1.0,0.6560523834558012,1.0,0.22422426432387965,0.14285714285714285,0.0,0.1111111111111111,0.05454545454545454,0.125,0.049346879535558774,1.0,0.9026526647402565,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1484,0.875,0.875,0.75,0.875,0.8,0.0,0.6067784361038662,0.75,0.143362747752235,0.14285714285714285,0.0,0.2222222222222222,0.21558441558441557,0.125,0.05079825834542816,0.75,0.1828676023828146,0.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1485,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.5109898112818314,0.875,0.059270629437151,0.14285714285714285,0.0,0.2222222222222222,0.24935064935064932,0.125,0.05660377358490566,0.875,0.43281717319475393,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1486,0.875,1.0,0.875,1.0,0.8875,0.0,0.38710194396435327,1.0,0.5232506741361931,0.14285714285714285,0.0,0.2222222222222222,0.03636363636363636,0.125,0.05079825834542816,0.875,0.936587548582954,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1487,1.0,1.0,0.875,1.0,0.925,0.0,0.0,0.875,0.8840138603319474,0.14285714285714285,0.0,0.2222222222222222,0.03636363636363636,0.125,0.05805515239477503,0.875,0.860078649025723,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1488,1.0,1.0,1.0,1.0,0.9375,0.0,0.46246207727335786,0.875,0.09597375784869655,0.14285714285714285,0.125,0.3333333333333333,0.09610389610389611,0.125,0.04499274310595065,1.0,0.8236512564754547,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1489,1.0,1.0,1.0,1.0,0.9875,1.0,0.1665129903418574,1.0,0.6549608073744366,0.14285714285714285,0.0,0.2222222222222222,0.10909090909090909,0.125,0.05805515239477503,1.0,0.6292634589645164,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1490,1.0,1.0,1.0,1.0,0.9125000000000001,0.0,0.7274738104197809,0.875,0.3309457053898086,0.14285714285714285,0.125,0.3333333333333333,0.16623376623376623,0.125,0.05370101596516691,0.875,0.7210287859797476,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1491,1.0,1.0,1.0,1.0,0.9375,0.0,0.5024994543552452,1.0,0.4386478361857371,0.14285714285714285,0.0,0.2222222222222222,0.033766233766233764,0.0,0.052249637155297526,1.0,0.8805424928359574,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1492,1.0,1.0,0.875,1.0,1.0,0.0,0.131498001310149,1.0,0.708793686643844,0.14285714285714285,0.0,0.1111111111111111,0.007792207792207792,0.125,0.05079825834542816,1.0,0.9549625353566096,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1493,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.7688588174543725,1.0,0.5844459126367383,0.14285714285714285,0.0,0.2222222222222222,0.3012987012987013,0.125,0.05805515239477503,1.0,0.5858737623141358,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1494,0.875,1.0,0.875,1.0,0.8875,0.0,0.12689553692621303,0.875,0.6972599610950283,0.14285714285714285,0.0,0.2222222222222222,0.22597402597402597,0.125,0.04644412191582003,0.875,0.6124154632056733,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1495,0.875,0.875,0.875,0.875,0.8875,0.0,0.5788840067068577,1.0,0.47530137546414153,0.14285714285714285,0.0,0.2222222222222222,0.04155844155844156,0.125,0.052249637155297526,0.875,0.34362354932908346,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1496,0.875,1.0,0.875,1.0,0.925,1.0,0.45325202215479976,0.875,0.8383792005211035,0.14285714285714285,0.0,0.2222222222222222,0.2935064935064935,0.125,0.05079825834542816,0.875,0.03384290484340553,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1497,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.4464919123291793,1.0,0.354986533538181,0.14285714285714285,0.0,0.2222222222222222,0.007792207792207792,0.125,0.05805515239477503,1.0,0.9295121033323843,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1498,0.875,1.0,0.875,1.0,0.875,0.0,0.6020330572789021,1.0,0.49515300448922517,0.14285714285714285,0.0,0.2222222222222222,0.007792207792207792,0.125,0.05805515239477503,0.875,0.9713318301661011,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1499,0.875,0.875,0.875,0.875,0.8875,1.0,0.6058098309390516,0.875,0.17660420339336724,0.14285714285714285,0.125,0.3333333333333333,0.23896103896103896,0.125,0.04354136429608128,0.875,0.2051545327909714,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1500,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.34127243379094807,0.875,0.7347891682419458,0.14285714285714285,0.0,0.2222222222222222,0.09350649350649351,0.125,0.0420899854862119,0.875,0.7455601697771757,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1501,1.0,1.0,1.0,1.0,0.9375,0.0,0.7925805289910954,1.0,0.8373683820132101,0.14285714285714285,0.0,0.1111111111111111,0.012987012987012988,0.125,0.033381712626995644,1.0,0.7467608709643287,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1502,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.12675187750033956,1.0,0.7334236857723226,0.14285714285714285,0.125,0.2222222222222222,0.3194805194805195,0.125,0.03918722786647315,1.0,0.33530128249181057,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1503,0.875,0.875,0.75,0.875,0.75,0.0,0.5956483259218999,0.875,0.17179937039156812,0.14285714285714285,0.0,0.2222222222222222,0.09610389610389611,0.125,0.033381712626995644,0.75,0.2144195843709878,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1504,0.875,1.0,0.875,0.875,0.875,0.0,0.5170446801387811,0.875,0.12821276361000855,0.14285714285714285,0.0,0.2222222222222222,0.11948051948051946,0.125,0.036284470246734396,0.875,0.6603548914567088,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1505,0.875,1.0,0.875,1.0,0.9000000000000001,0.0,0.6020566477438365,0.875,0.14358508472844278,0.14285714285714285,0.0,0.2222222222222222,0.09350649350649351,0.125,0.03483309143686502,0.875,0.7716687228859939,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1506,1.0,1.0,1.0,1.0,1.0,0.0,0.5103127210874163,1.0,0.10072394183418965,0.14285714285714285,0.0,0.2222222222222222,0.04155844155844156,0.125,0.04354136429608128,1.0,0.8952739680451518,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1507,0.875,0.875,0.875,1.0,0.925,0.0,0.44914875323627257,1.0,0.40947593560838413,0.14285714285714285,0.0,0.1111111111111111,0.04675324675324675,0.125,0.04354136429608128,0.875,0.8485283469196526,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1508,1.0,1.0,1.0,1.0,0.9500000000000002,0.0,0.835869707373547,0.875,0.37351443539341744,0.14285714285714285,0.0,0.2222222222222222,0.09870129870129869,0.125,0.03773584905660377,1.0,0.8371752673357834,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1509,0.875,0.875,0.875,0.875,0.875,0.0,0.2637460893869843,1.0,0.548629220412522,0.14285714285714285,0.0,0.2222222222222222,0.012987012987012988,0.125,0.036284470246734396,0.875,0.8471199075846677,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1510,0.875,1.0,0.75,1.0,0.8875,0.0,0.279521753522431,1.0,0.15052809456562954,0.14285714285714285,0.0,0.2222222222222222,0.01038961038961039,0.125,0.036284470246734396,0.875,0.9399272414699623,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1511,1.0,1.0,1.0,1.0,1.0,0.0,0.015252892706428156,0.875,0.7488457392718146,0.14285714285714285,0.0,0.2222222222222222,0.015584415584415586,0.125,0.04354136429608128,1.0,0.876253732010808,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1512,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.4339633875500226,0.875,0.06237434741353809,0.2857142857142857,0.0,0.1111111111111111,0.07792207792207792,0.125,0.04354136429608128,1.0,0.8937412174345583,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1513,0.875,1.0,0.875,1.0,0.8875,0.0,0.83753273599973,0.875,0.8230422177475702,0.14285714285714285,0.0,0.2222222222222222,0.5662337662337662,0.125,0.04354136429608128,0.875,0.16914667443339432,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1514,1.0,0.875,0.875,1.0,0.9125000000000001,0.0,0.4205089786877352,1.0,0.3734449580473438,0.14285714285714285,0.0,0.1111111111111111,0.012987012987012988,0.125,0.03047895500725689,0.875,0.9485181585437823,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1515,1.0,1.0,1.0,1.0,1.0,0.0,0.5252452809112356,1.0,0.05780488043399146,0.14285714285714285,0.0,0.2222222222222222,0.0025974025974025974,0.125,0.036284470246734396,1.0,0.9524489953977776,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1516,0.875,1.0,0.875,0.875,0.8125,0.0,0.45900680763907076,0.875,0.052306017708588115,0.14285714285714285,0.375,0.8888888888888888,0.18181818181818182,0.25,0.03193033381712627,0.875,0.6969739214666025,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1517,1.0,0.875,0.75,1.0,0.875,0.0,0.8053090590099714,0.75,0.876695901062476,0.14285714285714285,0.0,0.3333333333333333,0.07792207792207792,0.125,0.036284470246734396,0.875,0.7719561354421308,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1518,0.875,1.0,0.875,1.0,0.875,0.0,0.5787928930752173,0.875,0.17445208834612913,0.0,0.0,0.2222222222222222,0.5012987012987012,0.125,0.036284470246734396,0.875,0.02155035664769709,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1519,1.0,1.0,0.875,1.0,0.925,1.0,0.4234148109505327,1.0,0.7870740298886858,0.14285714285714285,0.0,0.2222222222222222,0.22857142857142856,0.125,0.033381712626995644,0.875,0.5045535931478264,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1520,1.0,1.0,1.0,1.0,1.0,0.0,0.8281664749907236,1.0,0.6691201610959752,0.14285714285714285,0.125,0.1111111111111111,0.0,0.125,0.04354136429608128,1.0,0.9851779420571575,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1521,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.17015673161176892,1.0,0.7626257415147393,0.14285714285714285,0.0,0.2222222222222222,0.2545454545454545,0.125,0.03193033381712627,1.0,0.5330896413451711,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1522,1.0,1.0,0.875,1.0,0.8875,1.0,0.15100218151280842,0.875,0.8096896102596247,0.14285714285714285,0.0,0.2222222222222222,0.17922077922077922,0.125,0.040638606676342524,0.875,0.41326290918491904,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1523,1.0,1.0,1.0,1.0,1.0,0.0,0.5542563683179651,1.0,0.969160242032558,0.14285714285714285,0.0,0.2222222222222222,0.012987012987012988,0.125,0.04354136429608128,1.0,0.9538240552572129,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1524,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.3538501634943714,0.875,0.7258157987574805,0.14285714285714285,0.0,0.2222222222222222,0.11428571428571428,0.125,0.036284470246734396,0.875,0.7118942416041347,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1525,1.0,1.0,1.0,1.0,1.0,1.0,0.6653480134672805,1.0,0.9608750590416548,0.14285714285714285,0.375,0.6666666666666666,0.025974025974025972,0.125,0.04354136429608128,1.0,0.9417954012682019,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1526,0.875,1.0,0.875,0.875,0.8875,0.0,0.9079483450531711,0.875,0.7312797646566196,0.14285714285714285,0.25,0.5555555555555556,0.14025974025974025,0.125,0.0420899854862119,0.875,0.6916098179291418,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1527,1.0,1.0,0.875,1.0,0.9625000000000001,0.0,0.21028856822994157,1.0,0.437681799070333,0.14285714285714285,0.25,0.5555555555555556,0.17662337662337663,0.125,0.036284470246734396,1.0,0.0025277644150792323,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1528,1.0,0.875,0.875,1.0,0.925,0.0,0.01834356442071794,0.875,0.7640798064186356,0.2857142857142857,0.0,0.2222222222222222,0.35844155844155845,0.125,0.036284470246734396,0.875,0.5301607559905797,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1529,0.875,1.0,0.875,0.875,0.925,0.0,0.022163331293143074,1.0,0.9112913095266322,0.2857142857142857,0.0,0.1111111111111111,0.04415584415584416,0.125,0.03773584905660377,0.875,0.8317667450975259,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1530,0.875,0.875,0.875,0.875,0.825,0.0,0.6502254403324059,0.875,0.9927090375008447,0.14285714285714285,0.0,0.3333333333333333,0.2597402597402597,0.125,0.033381712626995644,0.875,0.12603116944883505,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1531,1.0,1.0,1.0,1.0,1.0,1.0,0.2610392790375613,1.0,0.12284443125417965,0.14285714285714285,0.25,0.4444444444444444,0.11428571428571428,0.125,0.029027576197387515,1.0,0.8372106975764975,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1532,1.0,1.0,0.875,1.0,0.9500000000000002,1.0,0.024911643912844283,0.875,0.9864064918184567,0.14285714285714285,0.0,0.2222222222222222,0.3090909090909091,0.125,0.0420899854862119,1.0,0.1366222370575447,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1533,0.875,1.0,1.0,1.0,1.0,0.0,0.6435302966084464,0.875,0.8698264619728207,0.14285714285714285,0.0,0.2222222222222222,0.0,0.125,0.036284470246734396,1.0,0.9695577873989208,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1534,0.875,0.875,0.875,0.875,0.8375000000000001,0.0,0.10805980182635722,0.875,0.914873446414731,0.2857142857142857,0.125,0.3333333333333333,0.22597402597402597,0.125,0.040638606676342524,0.875,0.3048054445633452,0.875,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1535,1.0,1.0,1.0,0.875,0.9125000000000001,0.0,0.26708654108944074,0.875,0.023804602358950433,0.14285714285714285,0.0,0.1111111111111111,0.5506493506493506,0.125,0.036284470246734396,0.875,0.35176739959704645,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1536,1.0,1.0,0.875,1.0,0.925,0.0,0.02199640296277039,0.875,0.772912393887168,0.2857142857142857,0.0,0.2222222222222222,0.45714285714285713,0.125,0.03483309143686502,0.875,0.4413944766785458,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1537,1.0,1.0,1.0,1.0,0.9625000000000001,0.0,0.8227319356181511,1.0,0.3722936542307025,0.14285714285714285,0.0,0.1111111111111111,0.023376623376623377,0.125,0.029027576197387515,1.0,0.8438964101792129,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1538,0.875,0.875,0.75,0.875,0.8625,0.0,0.3631599488429629,0.875,0.9844888083513297,0.2857142857142857,0.0,0.2222222222222222,0.21818181818181817,0.125,0.0420899854862119,0.875,0.6560473683119694,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1539,0.875,1.0,1.0,1.0,0.9125000000000001,0.0,0.60610287827609,0.875,0.9586332412794718,0.14285714285714285,0.0,0.1111111111111111,0.16883116883116883,0.125,0.04354136429608128,0.875,0.39033016228315615,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1540,1.0,1.0,1.0,1.0,0.9875,1.0,0.0504800866370374,0.875,0.9191693428118697,0.14285714285714285,0.0,0.2222222222222222,0.049350649350649346,0.125,0.04354136429608128,1.0,0.9450050669171218,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1541,0.875,1.0,0.875,1.0,0.9000000000000001,0.0,0.8286624329248298,0.75,0.8920393091541428,0.14285714285714285,0.0,0.2222222222222222,0.4857142857142857,0.125,0.04354136429608128,0.875,0.20691535466783606,0.875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1542,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.5855637823598272,1.0,0.9804424562263421,0.2857142857142857,0.0,0.1111111111111111,0.02857142857142857,0.125,0.0420899854862119,1.0,0.8702401904157272,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1543,1.0,1.0,1.0,1.0,0.9375,0.0,0.04851127932113286,0.875,0.8706516857307633,0.14285714285714285,0.0,0.2222222222222222,0.16623376623376623,0.125,0.0420899854862119,1.0,0.6171945750716404,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1544,0.875,0.875,1.0,1.0,0.925,0.0,0.09457302825950364,1.0,0.9111727517290547,0.2857142857142857,0.125,0.2222222222222222,0.08571428571428572,0.125,0.03193033381712627,0.875,0.7097321242545523,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1545,1.0,1.0,0.875,1.0,0.9125000000000001,0.0,0.7651458351327847,0.875,0.8095436682950776,0.14285714285714285,0.25,0.3333333333333333,0.04155844155844156,0.125,0.036284470246734396,0.875,0.7229549344355106,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1546,1.0,1.0,1.0,1.0,1.0,0.0,0.9492294837172608,0.875,0.7374103943149066,0.14285714285714285,0.0,0.2222222222222222,0.0,0.125,0.03918722786647315,1.0,0.9862692981910725,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1547,0.875,1.0,1.0,1.0,0.9125000000000001,0.0,0.449259565506793,1.0,0.5516894079003123,0.14285714285714285,0.0,0.1111111111111111,0.08571428571428572,0.125,0.04354136429608128,0.875,0.9007837631758935,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1548,1.0,1.0,0.875,1.0,0.925,0.0,0.013095903385817564,0.875,0.7723963937479539,0.2857142857142857,0.0,0.2222222222222222,0.7298701298701299,0.125,0.036284470246734396,0.875,0.14412380512931275,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1549,1.0,1.0,0.875,1.0,0.9500000000000002,0.0,0.8317499364703167,1.0,0.8243482709198133,0.14285714285714285,0.0,0.1111111111111111,0.005194805194805196,0.0,0.036284470246734396,1.0,0.8730419283301208,0.875,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1550,1.0,1.0,1.0,1.0,0.9000000000000001,0.0,0.37572366199100315,0.875,0.016905023907611394,0.14285714285714285,0.125,0.3333333333333333,0.03896103896103896,0.125,0.0420899854862119,0.875,0.8025885456038904,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1551,1.0,0.875,0.75,1.0,0.8875,0.0,0.9115298717348992,0.875,0.7217649042272569,0.2857142857142857,0.125,0.3333333333333333,0.19220779220779222,0.125,0.03483309143686502,0.875,0.572917769771067,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1552,1.0,1.0,1.0,1.0,0.9500000000000002,1.0,0.9029044121606375,0.875,0.7398968747085064,0.14285714285714285,0.0,0.2222222222222222,0.21038961038961038,0.125,0.04354136429608128,1.0,0.6152819529393029,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1553,1.0,1.0,1.0,1.0,0.9375,0.0,0.1146822175215334,1.0,0.9880895540467236,0.14285714285714285,0.0,0.2222222222222222,0.0025974025974025974,0.125,0.036284470246734396,1.0,0.720232041896696,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1554,1.0,1.0,1.0,1.0,1.0,0.0,0.8139188917329534,1.0,0.34976239260561215,0.2857142857142857,0.375,0.2222222222222222,0.0,0.125,0.036284470246734396,1.0,0.8899419349841994,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1555,1.0,1.0,1.0,1.0,1.0,0.0,0.3577553068553243,1.0,0.011518670514988116,0.21428571428571427,0.125,0.4444444444444444,0.0025974025974025974,0.125,0.03193033381712627,1.0,0.9425259972663738,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1556,1.0,0.875,0.875,0.875,0.9500000000000002,0.0,0.29417920206009285,1.0,0.136279175699201,0.14285714285714285,0.0,0.1111111111111111,0.005194805194805196,0.125,0.033381712626995644,1.0,0.9368089875874166,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1557,0.875,0.875,0.875,1.0,0.875,0.0,0.10966029942477462,0.875,0.8684121387545929,0.2857142857142857,0.0,0.2222222222222222,0.04675324675324675,0.125,0.033381712626995644,0.875,0.8808952244442482,0.875,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1558,1.0,1.0,1.0,1.0,0.9625000000000001,1.0,0.12098169077108878,1.0,0.8640375552562318,0.2857142857142857,0.0,0.2222222222222222,0.04675324675324675,0.125,0.0420899854862119,1.0,0.8790341332408308,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1559,1.0,1.0,1.0,1.0,0.9750000000000001,1.0,0.829217994020496,1.0,0.37848833913801627,0.14285714285714285,0.0,0.2222222222222222,0.023376623376623377,0.125,0.03773584905660377,1.0,0.745264815960189,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1560,0.875,1.0,0.875,1.0,0.8875,0.0,0.7353010760073744,0.875,0.30141949823735104,0.14285714285714285,0.25,0.5555555555555556,0.4597402597402597,0.25,0.04354136429608128,0.875,0.14209516204862715,0.875,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1561,0.875,1.0,0.875,0.875,0.8875,0.0,0.3617737374758576,0.875,0.9185014197714736,0.14285714285714285,0.0,0.2222222222222222,0.16623376623376623,0.125,0.021770682148040635,0.875,0.6597835133752432,0.875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1562,1.0,1.0,1.0,0.875,0.875,0.0,0.19037838692418063,1.0,0.06559570642787094,0.14285714285714285,0.0,0.2222222222222222,0.007792207792207792,0.125,0.017416545718432506,0.875,0.945090370021304,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1563,0.875,0.875,0.75,0.875,0.8500000000000001,0.0,0.6285453071332654,0.875,0.7761414857808404,0.14285714285714285,0.0,0.2222222222222222,0.10909090909090909,0.125,0.02031930333817126,0.875,0.7543186387282639,0.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1564,0.75,0.75,0.75,0.75,0.7250000000000001,0.0,0.7771560478014976,0.75,0.7854043363971641,0.14285714285714285,0.0,0.2222222222222222,0.2753246753246753,0.125,0.02757619738751814,0.75,0.30904215085995784,0.75,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
